,peak mean
1640,0.07625109
1641,0.21576288
1642,0.0051653264
1643,0.07192319
1644,0.15644154
1645,0.13856797
1646,0.04307733
1647,0.0504903
1648,0.008251741
1649,0.04059408
1650,0.0051653264
1651,0.041588183
1652,0.024048187
1653,0.008765199
1654,0.0395991
1655,0.05784861
1656,0.065153286
1657,0.07768964
1658,0.03360808
1659,0.060289435
1660,0.049012054
1661,0.12036913
1662,0.28742278
1663,0.13178213
1664,0.09432103
1665,0.93729955
1666,0.14665061
1667,0.49789912
1668,0.009791323
1669,0.022530414
1670,0.019995546
1671,0.053930923
1672,0.43556115
1673,0.0061951503
1674,0.0685439
1675,0.2119995
1676,0.0051653264
1677,0.069027334
1678,0.008251741
1679,0.011840538
1680,0.030096693
1681,0.015416503
1682,0.027076954
1683,0.02959396
1684,0.0072239153
1685,0.017454235
1686,0.0072239153
1687,0.49726915
1688,0.08437549
1689,0.8017383
1690,0.015416503
1691,0.024553716
1692,0.04357322
1693,0.01490645
1694,0.011328658
1695,0.008765199
1696,0.07095879
1697,0.006709666
1698,0.0051653264
1699,0.0051653264
1700,0.010304109
1701,0.3322461
1702,0.004650017
1703,0.015926413
1704,0.017454235
1705,0.39940435
1706,0.018979844
1707,0.04009671
1708,0.13856797
1709,0.7561142
1710,0.0041343225
1711,0.08864996
1712,0.021010218
1713,0.0072239153
1714,0.06563834
1715,0.62039274
1716,0.25464624
1717,0.14126946
1718,0.52889
1719,0.02959396
1720,1.0366577
1721,0.12174552
1722,0.22075872
1723,0.23641594
1724,0.085326925
1725,0.08342305
1726,0.24455936
1727,0.13223593
1728,0.11299581
1729,0.15997818
1730,0.22034337
1731,0.019487824
1732,0.10603356
1733,0.073367864
1734,0.20990264
1735,1.242723
1736,0.09949143
1737,0.03710718
1738,0.03710718
1739,0.032104645
1740,0.008765199
1741,0.0061951503
1742,0.045554433
1743,0.8973644
1744,0.12632012
1745,0.19680288
1746,1.4903439
1747,1.0750315
1748,0.7994122
1749,0.12586363
1750,0.05784861
1751,0.011840538
1752,0.03610872
1753,0.13450198
1754,0.021010218
1755,0.15909523
1756,0.031101173
1757,0.08056045
1758,0.008765199
1759,0.11899073
1760,0.05442146
1761,0.024553716
1762,0.04654351
1763,0.008765199
1764,0.061264157
1765,0.07625109
1766,0.25022057
1767,0.1757405
1768,0.085326925
1769,0.0072239153
1770,0.018471487
1771,0.011328658
1772,0.010304109
1773,0.6361412
1774,0.11299581
1775,0.03910123
1776,0.0061951503
1777,0.09337812
1778,0.0072239153
1779,0.014396137
1780,0.04307733
1781,0.028587965
1782,0.028587965
1783,0.17704281
1784,0.08485133
1785,0.2477983
1786,0.09101682
1787,0.012863516
1788,0.008251741
1789,0.06612317
1790,0.103235066
1791,0.18137184
1792,0.012863516
1793,0.0036184806
1794,0.061264157
1795,0.029091086
1796,0.09761446
1797,0.10463524
1798,0.01796299
1799,0.022530414
1800,0.009278392
1801,0.0061951503
1802,0.0704763
1803,0.07095879
1804,0.06175112
1805,0.20990264
1806,0.07625109
1807,0.1997759
1808,0.03860312
1809,0.01796299
1810,0.022530414
1811,0.047531728
1812,0.060776863
1813,0.08246979
1814,0.022023978
1815,0.010304109
1816,0.042581197
1817,0.009278392
1818,0.12996483
1819,0.035608996
1820,0.059313864
1821,0.032606
1822,0.012352158
1823,0.023542518
1824,0.09949143
1825,0.032606
1826,0.009791323
1827,0.09101682
1828,0.009278392
1829,0.5110327
1830,0.30092868
1831,0.21116121
1832,0.0051653264
1833,0.03059906
1834,0.019995546
1835,0.005680371
1836,0.09479215
1837,0.008251741
1838,0.08817593
1839,0.006709666
1840,0.023542518
1841,0.0061951503
1842,0.03860312
1843,0.056381315
1844,0.008251741
1845,0.014396137
1846,0.009791323
1847,0.035608996
1848,0.0985534
1849,0.006709666
1850,0.1568843
1851,0.018471487
1852,0.012863516
1853,0.062724315
1854,0.024553716
1855,0.11761041
1856,0.0061951503
1857,0.20316291
1858,0.049012054
1859,0.0072239153
1860,0.027076954
1861,0.01490645
1862,0.024553716
1863,0.008765199
1864,0.024048187
1865,0.022023978
1866,0.0108165145
1867,0.062237833
1868,0.026068423
1869,0.041091196
1870,0.018471487
1871,0.0061951503
1872,0.004650017
1873,0.020503009
1874,0.0108165145
1875,0.0051653264
1876,0.012352158
1877,0.013885563
1878,0.008251741
1879,0.090543814
1880,0.009791323
1881,0.038104642
1882,0.019487824
1883,0.032104645
1884,0.029091086
1885,0.009791323
1886,0.0077380193
1887,0.012352158
1888,0.04406886
1889,0.017454235
1890,0.010304109
1891,0.006709666
1892,0.034108683
1893,0.012352158
1894,0.013885563
1895,0.0072239153
1896,0.019487824
1897,0.01796299
1898,0.0072239153
1899,0.008765199
1900,0.011840538
1901,0.008765199
1902,0.0061951503
1903,0.06175112
1904,0.0036184806
1905,0.026572816
1906,0.027076954
1907,0.005680371
1908,0.03059906
1909,0.012863516
1910,0.0108165145
1911,0.041091196
1912,0.015416503
1913,0.042084817
1914,0.015926413
1915,0.012863516
1916,0.03059906
1917,0.013374727
1918,0.005680371
1919,0.008251741
1920,0.03460904
1921,0.0077380193
1922,0.051474508
1923,0.060776863
1924,0.012863516
1925,0.6150875
1926,0.15200298
1927,0.16525997
1928,0.09337812
1929,0.08627746
1930,0.23149812
1931,0.32441443
1932,0.16920298
1933,0.0072239153
1934,0.027580958
1935,0.10463524
1936,0.05833734
1937,0.22696857
1938,0.717953
1939,0.059313864
1940,0.05980177
1941,0.01490645
1942,0.0061951503
1943,0.0061951503
1944,0.0051653264
1945,0.010304109
1946,0.06321056
1947,0.026068423
1948,0.027580958
1949,0.01490645
1950,0.09949143
1951,0.03860312
1952,0.199776
1953,0.023542518
1954,0.022530414
1955,0.006709666
1956,0.023542518
1957,0.056381315
1958,0.3104655
1959,0.0108165145
1960,0.011840538
1961,0.5583569
1962,0.09667454
1963,0.3477273
1964,0.031101173
1965,0.012863516
1966,0.091489516
1967,0.23190896
1968,0.30092874
1969,0.10416884
1970,0.2788391
1971,0.20358536
1972,0.011328658
1973,0.08056045
1974,0.056870658
1975,0.024048187
1976,0.07481057
1977,0.035109144
1978,0.035109144
1979,0.016435947
1980,0.008765199
1981,0.16525997
1982,0.008251741
1983,0.28508922
1984,0.049505007
1985,0.0072239153
1986,0.049997833
1987,0.06321056
1988,0.019487824
1989,0.024048187
1990,0.069027334
1991,0.056381315
1992,0.060289435
1993,0.090543926
1994,0.13991958
1995,0.42139065
1996,0.13631113
1997,0.184391
1998,0.593009
1999,0.024553716
2000,0.0041343225
2001,0.05491176
2002,0.0867524
2003,0.10136501
2004,0.03910123
2005,0.015416503
2006,0.07240498
2007,0.0108165145
2008,0.032104645
2009,0.7182059
2010,0.017454235
2011,0.14081974
2012,0.28001398
2013,0.047531728
2014,0.03910123
2015,0.031101173
2016,0.07240498
2017,0.06709224
2018,0.14665072
2019,0.24860635
2020,0.035109144
2021,0.051966257
2022,0.06660788
2023,0.016435947
2024,0.008765199
2025,0.0504903
2026,0.21868023
2027,0.017454235
2028,0.019487824
2029,0.032606
2030,0.15333666
2031,0.011840538
2032,0.0061951503
2033,0.023036595
2034,0.024048187
2035,0.5544976
2036,0.04357322
2037,0.026572816
2038,0.0072239153
2039,0.04357322
2040,0.0061951503
2041,0.006709666
2042,0.004650017
2043,0.016945222
2044,0.055891737
2045,0.021517284
2046,0.008251741
2047,0.045059524
2048,0.07768964
2049,0.0051653264
2050,0.07481057
2051,0.005680371
2052,0.0108165145
2053,0.023036595
2054,0.07481057
2055,0.019487824
2056,0.0072239153
2057,0.030096693
2058,0.006709666
2059,0.009278392
2060,0.008765199
2061,0.013374727
2062,0.019995546
2063,0.0041343225
2064,0.014396137
2065,0.028587965
2066,0.006709666
2067,0.011840538
2068,0.051966257
2069,0.023542518
2070,0.0108165145
2071,0.016435947
2072,0.0061951503
2073,0.026068423
2074,0.016945222
2075,0.016435947
2076,0.01490645
2077,0.026068423
2078,0.019995546
2079,0.009791323
2080,0.029091086
2081,0.005680371
2082,0.027580958
2083,0.015926413
2084,0.015926413
2085,0.006709666
2086,0.021010218
2087,0.015416503
2088,0.01490645
2089,0.08580231
2090,0.012863516
2091,0.14261751
2092,0.20358557
2093,0.041091196
2094,0.13991968
2095,0.08199283
2096,0.085326925
2097,0.14530809
2098,0.020503009
2099,0.04059408
2100,0.07481057
2101,0.021010218
2102,0.045554433
2103,0.0061951503
2104,0.3407536
2105,0.08627746
2106,0.06806025
2107,0.61760396
2108,0.010304109
2109,0.041588075
2110,0.07816867
2111,0.34809282
2112,0.012863516
2113,0.026572816
2114,0.0051653264
2115,0.04009671
2116,0.006709666
2117,0.23600714
2118,0.012863516
2119,0.08151553
2120,0.13585918
2121,0.34553015
2122,0.85994095
2123,0.027076954
2124,0.014396137
2125,0.005680371
2126,0.006709666
2127,0.05442146
2128,0.04357322
2129,0.018979844
2130,0.08485133
2131,0.0077380193
2132,0.015416503
2133,0.0077380193
2134,0.014396137
2135,0.011840538
2136,0.037606034
2137,0.009278392
2138,0.022530414
2139,0.22407551
2140,0.016945222
2141,0.025563775
2142,0.019487824
2143,0.0072239153
2144,0.006709666
2145,0.018979844
2146,0.023542518
2147,0.004650017
2148,0.092434324
2149,0.012863516
2150,0.046049092
2151,0.0077380193
2152,0.004650017
2153,0.04851885
2154,0.10089697
2155,0.016945222
2156,0.012352158
2157,0.0077380193
2158,0.1818037
2159,0.01490645
2160,0.050982524
2161,0.037606034
2162,0.52705735
2163,0.053930923
2164,0.059313864
2165,0.006709666
2166,0.0051653264
2167,0.006709666
2168,0.019487824
2169,0.04802541
2170,0.013374727
2171,0.0025859985
2172,0.041091196
2173,0.009791323
2174,0.013885563
2175,0.006709666
2176,0.08342305
2177,0.107894935
2178,0.2947773
2179,0.023036595
2180,0.004650017
2181,0.04059408
2182,0.016945222
2183,0.005680371
2184,0.034108683
2185,0.13268964
2186,0.08294654
2187,0.41285968
2188,0.0072239153
2189,0.018979844
2190,0.008251741
2191,0.47400862
2192,0.56720686
2193,0.062237833
2194,0.100428715
2195,0.024048187
2196,0.3161439
2197,0.059313864
2198,0.024553716
2199,0.026068423
2200,0.009791323
2201,0.006709666
2202,0.006709666
2203,0.01490645
2204,0.04851885
2205,0.004650017
2206,0.07432994
2207,0.16789038
2208,0.019995546
2209,0.025563775
2210,0.11438239
2211,0.0036184806
2212,0.009278392
2213,0.028084585
2214,0.027580958
2215,0.027076954
2216,0.0072239153
2217,0.20822193
2218,0.0051653264
2219,0.0072239153
2220,0.016435947
2221,0.015926413
2222,0.069993585
2223,0.028587965
2224,0.015416503
2225,0.049505007
2226,0.092434324
2227,0.024553716
2228,0.0051653264
2229,0.05980177
2230,0.013885563
2231,0.019995546
2232,0.03710718
2233,0.016435947
2234,0.21784744
2235,0.012352158
2236,0.07432994
2237,0.011840538
2238,0.021010218
2239,0.0072239153
2240,0.38717297
2241,0.0767308
2242,0.07960447
2243,0.28586754
2244,0.20738047
2245,0.005680371
2246,0.03160303
2247,0.0051653264
2248,0.0051653264
2249,0.04802541
2250,0.009791323
2251,0.0810381
2252,0.0031023729
2253,0.009278392
2254,0.030096693
2255,0.018979844
2256,0.028084585
2257,0.011840538
2258,0.14396365
2259,0.6546099
2260,0.18568222
2261,0.0051653264
2262,0.0395991
2263,0.13856797
2264,0.29554832
2265,0.11021675
2266,0.08770167
2267,0.0036184806
2268,0.025058875
2269,0.07288655
2270,0.34991947
2271,0.03710718
2272,0.0061951503
2273,0.004650017
2274,0.027076954
2275,0.0061951503
2276,0.099960126
2277,0.22861807
2278,0.015416503
2279,0.34332857
2280,0.078647465
2281,0.30016184
2282,0.18309824
2283,0.022023978
2284,0.031101173
2285,0.018471487
2286,0.0072239153
2287,0.025058875
2288,0.032104645
2289,0.058825724
2290,0.37656826
2291,0.0504903
2292,0.012352158
2293,0.014396137
2294,0.07384896
2295,0.035109144
2296,0.06612317
2297,0.0072239153
2298,0.008251741
2299,0.004650017
2300,0.008765199
2301,0.06757636
2302,0.0061951503
2303,0.2784472
2304,0.09196208
2305,0.76603353
2306,0.05442146
2307,0.4975842
2308,0.049012054
2309,0.5771424
2310,0.029091086
2311,0.008765199
2312,0.11021663
2313,0.008765199
2314,0.0077380193
2315,0.016945222
2316,0.015416503
2317,0.04009671
2318,0.013885563
2319,0.12632012
2320,0.025058875
2321,0.04456437
2322,0.0036184806
2323,0.07625109
2324,0.014396137
2325,0.16482094
2326,0.09949143
2327,0.005680371
2328,0.02959396
2329,0.0051653264
2330,0.0108165145
2331,0.004650017
2332,0.025563775
2333,0.0077380193
2334,0.006709666
2335,0.008251741
2336,0.008765199
2337,0.042581197
2338,0.013885563
2339,0.018471487
2340,0.023036595
2341,0.03360808
2342,0.014396137
2343,0.012352158
2344,0.009278392
2345,0.004650017
2346,0.011328658
2347,0.011840538
2348,0.004650017
2349,0.027580958
2350,0.085326925
2351,0.09526317
2352,0.041091196
2353,0.005680371
2354,0.5583568
2355,0.005680371
2356,0.012863516
2357,0.009791323
2358,0.020503009
2359,0.0072239153
2360,0.025058875
2361,0.0077380193
2362,0.0072239153
2363,0.0061951503
2364,0.038104642
2365,0.017454235
2366,0.0072239153
2367,0.022530414
2368,0.06369657
2369,0.005680371
2370,0.0031023729
2371,0.041588183
2372,0.0072239153
2373,0.009278392
2374,0.015926413
2375,0.12174552
2376,0.21951205
2377,0.010304109
2378,0.004650017
2379,0.0051653264
2380,0.045059524
2381,0.0041343225
2382,0.03610872
2383,0.13495454
2384,0.008251741
2385,0.0041343225
2386,0.032104645
2387,0.012352158
2388,0.0036184806
2389,0.04654351
2390,0.025563775
2391,0.1064992
2392,0.07095879
2393,0.019995546
2394,0.04456437
2395,0.034108683
2396,0.011840538
2397,0.05491176
2398,0.045059524
2399,0.03059906
2400,0.005680371
2401,0.0061951503
2402,0.0072239153
2403,0.013885563
2404,0.04307733
2405,0.041091196
2406,0.052949127
2407,0.04654351
2408,0.023036595
2409,0.11899073
2410,0.021517284
2411,0.004650017
2412,0.0077380193
2413,0.01796299
2414,0.4035635
2415,0.046049092
2416,0.005680371
2417,0.004650017
2418,0.011840538
2419,0.03059906
2420,0.14126946
2421,0.053440146
2422,0.030096693
2423,0.014396137
2424,0.008765199
2425,0.028084585
2426,0.013374727
2427,0.012352158
2428,0.0051653264
2429,0.105567716
2430,0.061264157
2431,0.24658489
2432,0.2823597
2433,0.2835303
2434,0.03160303
2435,0.033107225
2436,0.008765199
2437,0.008765199
2438,0.018471487
2439,0.12403546
2440,0.009791323
2441,0.008251741
2442,0.01796299
2443,0.0041343225
2444,0.026068423
2445,0.004650017
2446,0.0041343225
2447,0.027580958
2448,0.7877036
2449,0.04059408
2450,0.78155905
2451,0.5413234
2452,0.03460904
2453,0.0051653264
2454,0.027580958
2455,0.0051653264
2456,0.031101173
2457,0.11392041
2458,0.032104645
2459,0.13721454
2460,0.012352158
2461,0.033107225
2462,0.04456437
2463,0.025058875
2464,0.009791323
2465,0.0061951503
2466,0.06709224
2467,0.0072239153
2468,0.006709666
2469,0.41662246
2470,0.014396137
2471,0.010304109
2472,0.028587965
2473,0.2469895
2474,0.029091086
2475,0.29670364
2476,0.166576
2477,0.1235779
2478,0.43018636
2479,0.047037683
2480,0.008765199
2481,0.37834355
2482,0.2916873
2483,0.13178213
2484,0.071441166
2485,0.01796299
2486,0.027580958
2487,0.013374727
2488,0.008251741
2489,0.041091196
2490,0.024553716
2491,0.014396137
2492,0.012352158
2493,0.024048187
2494,0.036608074
2495,0.14126946
2496,0.005680371
2497,0.09949143
2498,0.07144105
2499,0.04654351
2500,0.010304109
2501,0.052949127
2502,0.024048187
2503,0.34882393
2504,0.016945222
2505,0.009791323
2506,0.011840538
2507,0.024553716
2508,0.021010218
2509,0.025058875
2510,0.015416503
2511,0.33001453
2512,0.041091196
2513,0.04456437
2514,0.006709666
2515,0.006709666
2516,0.09808403
2517,0.38646942
2518,0.17791006
2519,0.06709224
2520,0.04456437
2521,0.45052403
2522,0.047531728
2523,0.09902252
2524,0.1524478
2525,0.20738055
2526,0.037606034
2527,0.26463214
2528,0.03059906
2529,0.38541323
2530,0.009791323
2531,0.005680371
2532,0.4311965
2533,0.019487824
2534,0.11945037
2535,0.028587965
2536,0.10882426
2537,0.13314302
2538,0.08246979
2539,0.17051382
2540,0.14081974
2541,0.027076954
2542,0.064667985
2543,0.18911712
2544,0.09620431
2545,0.31689864
2546,0.008251741
2547,0.006709666
2548,0.08959734
2549,0.016945222
2550,0.18568222
2551,0.0051653264
2552,0.03610872
2553,0.08389933
2554,0.013374727
2555,0.017454235
2556,0.049997833
2557,0.04456437
2558,0.23600714
2559,0.07816867
2560,0.015926413
2561,0.053930923
2562,0.022530414
2563,0.0061951503
2564,0.004650017
2565,0.009791323
2566,0.009278392
2567,0.0077380193
2568,0.011840538
2569,0.33891013
2570,0.045554433
2571,0.0061951503
2572,0.0077380193
2573,0.019487824
2574,0.049997833
2575,0.049505007
2576,0.012352158
2577,0.0072239153
2578,0.08437538
2579,0.100428715
2580,0.16262262
2581,0.48650312
2582,0.14933038
2583,0.30054542
2584,0.017454235
2585,0.029091086
2586,0.08959734
2587,0.006709666
2588,0.018979844
2589,0.5921501
2590,0.0051653264
2591,0.013885563
2592,0.041091196
2593,0.199776
2594,0.065153286
2595,0.008765199
2596,0.009791323
2597,0.006709666
2598,0.021010218
2599,0.006709666
2600,0.07192319
2601,0.050982524
2602,0.017454235
2603,0.13178213
2604,0.03860312
2605,0.16789038
2606,0.06612317
2607,0.008251741
2608,0.008765199
2609,0.009278392
2610,0.07960436
2611,0.023542518
2612,0.96727103
2613,0.099491544
2614,0.023542518
2615,0.011328658
2616,0.006709666
2617,0.010304109
2618,0.05784861
2619,0.04357322
2620,0.014396137
2621,0.23845814
2622,0.021010218
2623,0.038603008
2624,0.24415378
2625,0.22861807
2626,1.012493
2627,0.03910123
2628,0.0041343225
2629,0.023542518
2630,0.0051653264
2631,0.012352158
2632,0.008765199
2633,0.031101173
2634,0.021010218
2635,0.6586381
2636,0.011328658
2637,0.051966257
2638,0.06077697
2639,0.2441539
2640,0.011328658
2641,0.01796299
2642,0.013374727
2643,0.0061951503
2644,0.056381315
2645,0.06806025
2646,0.027076954
2647,0.045554433
2648,0.07384896
2649,0.45085418
2650,0.10463524
2651,0.004650017
2652,0.026068423
2653,0.0108165145
2654,0.019995546
2655,0.14843796
2656,0.042084817
2657,0.19892748
2658,0.026572816
2659,0.008765199
2660,0.056870658
2661,0.013885563
2662,0.060289435
2663,0.012863516
2664,0.009278392
2665,0.009791323
2666,0.0072239153
2667,0.13585918
2668,0.009791323
2669,0.006709666
2670,0.008251741
2671,0.026572816
2672,0.79287225
2673,0.026068423
2674,0.16041948
2675,0.10089697
2676,0.37300837
2677,0.04009671
2678,0.025058875
2679,0.041588075
2680,0.025563775
2681,0.011328658
2682,0.019995546
2683,0.008251741
2684,0.03059906
2685,0.1674525
2686,0.09101682
2687,0.006709666
2688,0.019995546
2689,0.020503009
2690,0.009791323
2691,0.0036184806
2692,0.021010218
2693,0.0108165145
2694,0.14351514
2695,0.024553716
2696,0.005680371
2697,0.025563775
2698,0.13359621
2699,0.034108683
2700,0.0051653264
2701,0.015416503
2702,0.0072239153
2703,0.40390947
2704,0.51907706
2705,0.7222378
2706,0.092906326
2707,0.0108165145
2708,0.22779353
2709,0.026068423
2710,0.04851885
2711,0.13450198
2712,0.04307733
2713,0.013885563
2714,0.01796299
2715,0.009791323
2716,0.006709666
2717,0.021010218
2718,0.17007707
2719,0.4571031
2720,0.022023978
2721,0.01796299
2722,0.05784861
2723,0.15111294
2724,0.046049092
2725,0.005680371
2726,0.9933077
2727,0.010304109
2728,0.06709224
2729,0.008765199
2730,0.009278392
2731,0.04059408
2732,0.0072239153
2733,0.011840538
2734,0.011328658
2735,0.049012054
2736,0.0504903
2737,0.0395991
2738,0.023036595
2739,0.055401925
2740,0.004650017
2741,0.21492778
2742,0.44356933
2743,0.015926413
2744,0.09101682
2745,0.064182445
2746,0.09337812
2747,0.015926413
2748,0.07384896
2749,0.078647465
2750,0.024553716
2751,0.0108165145
2752,0.009278392
2753,0.006709666
2754,0.13946925
2755,0.48650283
2756,0.042581197
2757,0.020503009
2758,0.058825724
2759,0.009791323
2760,0.4338846
2761,0.07240498
2762,0.0077380193
2763,0.004650017
2764,0.009791323
2765,0.009791323
2766,0.019487824
2767,0.019487824
2768,0.023542518
2769,0.032104645
2770,0.062724315
